"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"17508151",-0.606257532192387,8.482152681352,-5.79369222486405,4.92572912391548e-05,0.000338417926391945,1.46317408736738
"17401710",-0.604266254715692,5.87872512578309,-5.79219546801514,4.93850270067053e-05,0.000338906869183472,1.46048605828777
"17378716",0.586275705212092,8.02191931705659,5.78052237128685,5.03931983742596e-05,0.000345429807162688,1.43951210842212
"17335467",0.646114767320736,10.515513604174,5.77915993004697,5.05122639163588e-05,0.000345685919079888,1.43706292675823
"17349979",-0.659304150276228,6.79971982602504,-5.77877492722165,5.05459631303592e-05,0.000345685919079888,1.43637078485549
"17447289",0.599724463352198,8.51394157033678,5.77386343508557,5.09779348452598e-05,0.000348242654113969,1.42753938517702
"17408074",-0.687928198342026,7.12279396974907,-5.77308554710306,5.10467045333794e-05,0.000348315269771613,1.42614036406564
"17287361",0.701346303158024,6.71021836691395,5.77193087675979,5.11489629096826e-05,0.00034861596904654,1.42406355697832
"17295877",-0.529488583232078,9.39402415835066,-5.7698935407782,5.13299137112846e-05,0.000348827162359059,1.42039874335793
"17365493",-0.474854250521204,7.15501722122756,-5.76978581569861,5.13395001894484e-05,0.000348827162359059,1.42020494933058
"17459870",-0.926842758152512,7.55608349929254,-5.76961590030779,5.13546248039876e-05,0.000348827162359059,1.41989927376408
"17528137",-0.57835004592192,7.52577734401138,-5.76491437827185,5.17749737201133e-05,0.000351284108218798,1.411439779313
"17473292",-0.646975629304298,5.95655599273338,-5.76008108438897,5.22108575467763e-05,0.00035381949168271,1.40274013349138
"17219662",1.22795541626312,6.86917777466909,5.75946409866985,5.22667751859787e-05,0.00035381949168271,1.40162937264612
"17363572",-0.903510384552417,8.2019073724112,-5.75464280727385,5.27058937404767e-05,0.00035638940112776,1.39294785459189
"17285683",-0.691002965837291,3.42721841535924,-5.75179031628262,5.29675112278942e-05,0.000357754633332936,1.38781003265693
"17217651",0.655966528516382,6.41322969936826,5.74668336970919,5.34392954548724e-05,0.000360534706160068,1.37860886332403
"17450501",0.778603727241489,8.15995458045764,5.74005716281452,5.40579900924266e-05,0.000364298558654362,1.36666530690722
"17329380",-0.718923010038676,7.82911006172053,-5.72888879074173,5.51178026048427e-05,0.000371023320680463,1.34652149226736
"17516194",-0.50039763474402,10.1884715096821,-5.71623853232497,5.63445297421315e-05,0.000378855306043894,1.32368499094691
"17338210",-0.53266406562447,6.66719935535804,-5.71471830061884,5.64938603999368e-05,0.000379433539973118,1.32093921767662
"17456152",-0.537995787254855,7.84748987133606,-5.71343595221841,5.66201458015431e-05,0.000379855871777206,1.31862286157653
"17332656",-0.575664280478521,5.52196571656314,-5.71150931073677,5.68104362194226e-05,0.000380706178289218,1.31514228633505
"17240645",0.635607617200104,6.15082028065966,5.70279016084206,5.76800067862907e-05,0.000386101587325886,1.2993845884479
"17409463",-0.63951722642705,8.0481024818717,-5.70143240160622,5.78166649163583e-05,0.00038654867069161,1.29692987523419
"17320337",-0.711737512874009,9.38592496508188,-5.70041813572918,5.79189713874762e-05,0.00038654867069161,1.29509601049837
"17388733",0.502040647759586,7.66202263053694,5.70020631012905,5.79403615892282e-05,0.00038654867069161,1.29471299768314
"17410581",-0.809196135972337,6.64723220428629,-5.69899624454866,5.80627127657262e-05,0.000386934051367592,1.29252490238075
"17276020",0.570466311371624,7.63031867831839,5.69549518134146,5.84182331561278e-05,0.000388870705375957,1.28619303672863
"17309802",-0.483195477537368,9.20539908297151,-5.69415348124624,5.8555080518542e-05,0.000389349042604423,1.28376607094821
"17310404",0.49139067670847,9.75273443955256,5.68817603579237,5.91688378972146e-05,0.000392993911133273,1.2729507524897
"17233720",0.716913024573484,8.52032147007797,5.68659472018708,5.93323279181966e-05,0.000393643384892487,1.27008880644514
"17362973",0.803141911803507,10.6049942091902,5.68202215771843,5.98077412327734e-05,0.0003963586036787,1.26181130046413
"17484601",0.629952202250595,5.13773699799294,5.68082960216955,5.99323858172238e-05,0.000396745771746948,1.25965201892286
"17365778",0.579800094347579,8.91499546430142,5.67398921883317,6.06526001474561e-05,0.000401070339385662,1.24726298288533
"17344568",0.76509704291723,7.15235255517296,5.67274898629274,6.07841484025352e-05,0.000401497059624684,1.24501606456684
"17355915",-0.67439585163268,6.80282848670483,-5.66904782820261,6.1178496533035e-05,0.000403656798160146,1.2383095100561
"17261107",0.584369301406115,9.14728934665345,5.66826336553156,6.1262421774453e-05,0.000403765862322055,1.23688782115145
"17287115",0.481267814986024,7.17661810943165,5.66709560343823,6.13875770246411e-05,0.000404146125224863,1.23477132577609
"17247962",0.585841717637823,9.1126489333354,5.6652799481981,6.15827014606905e-05,0.000404985690945112,1.23148020985653
"17389034",0.519595842819172,8.2229637610884,5.66441097074203,6.16763178015369e-05,0.00040515660082128,1.22990492012891
"17363683",0.576097999287779,8.64181028176448,5.66300552673222,6.18280435040652e-05,0.000405708443190421,1.22735690987414
"17281971",-0.563722505428828,7.64784504436334,-5.65946213910094,6.22123065679491e-05,0.000407783291738056,1.22093175029701
"17497924",-0.495110690573589,6.03342418530511,-5.6541058274845,6.27979173972603e-05,0.000410297682284609,1.21121612848635
"17349139",-0.480196855761895,8.25775523381556,-5.65410546982824,6.2797956691951e-05,0.000410297682284609,1.2112154796211
"17341276",0.769088012366089,4.50428318259949,5.65407445329543,6.28013644892317e-05,0.000410297682284609,1.21115920890725
"17479303",0.50838896791838,6.71245902949281,5.65315918024987,6.29020129054788e-05,0.000410507580955037,1.20949864854098
"17506353",-0.625584753491756,6.06008348215157,-5.65079913586775,6.31623147675289e-05,0.000411757810415958,1.20521636473038
"17422914",0.538864097192935,9.38036104488977,5.63691685028966,6.47164235758905e-05,0.000421095655379948,1.18001231766023
"17499387",0.568814669688863,7.61038787304072,5.63633422491801,6.47825151960398e-05,0.000421095655379948,1.17895397903731
"17249929",0.724147184969054,10.1170724643453,5.63613109739488,6.48055740711588e-05,0.000421095655379948,1.1785849876002
"17460393",0.614896701784673,8.0030645631251,5.63525194154266,6.49054740768025e-05,0.000421287860448672,1.1769878943478
"17304493",0.849994367475466,8.54198472357759,5.63294300642903,6.51686093961235e-05,0.000422202518672422,1.17279295323252
"17346749",-0.557644007499052,9.40427613220016,-5.63204774106585,6.52709370340321e-05,0.000422202518672422,1.17116622165606
"17494894",0.507759586148051,6.06024969922661,5.63170370265036,6.53103048086234e-05,0.000422202518672422,1.17054106281519
"17279701",-0.576019474049227,7.98743291407242,-5.63154667433496,6.5328281557225e-05,0.000422202518672422,1.17025571850155
"17275555",0.46542067880001,9.29411734971635,5.62937782342258,6.55771031786003e-05,0.000423353906404088,1.166314257739
"17418485",0.519041304434563,7.25406080170265,5.62055619514502,6.65994151692532e-05,0.000429164511623057,1.15027635913399
"17362869",0.97303141210017,5.86295182214881,5.62037634398866,6.66204299464936e-05,0.000429164511623057,1.14994928059941
"17337250",-0.713949796156187,7.35949926014865,-5.61890409347037,6.6792716313628e-05,0.000429736513393865,1.14727167738238
"17419812",-0.801384257044032,7.47606950793583,-5.6183925772199,6.68526841066737e-05,0.000429736513393865,1.14634130932585
"17488996",-0.688927221259124,6.49626335793978,-5.61343799977729,6.74364552339889e-05,0.00043302444084333,1.13732794463841
"17462958",-0.520454649820176,7.65200736199559,-5.60886658446904,6.7979804812068e-05,0.000436046049924089,1.12900879436516
"17360462",0.434752163685699,10.319086287066,5.6031346091432,6.86675658455494e-05,0.000439986510139771,1.11857379372975
"17281880",0.57170369238492,6.86669766275485,5.5949423439987,6.96631724869977e-05,0.000445888959796585,1.10365244942322
"17222940",-0.549938868788135,6.78298361511664,-5.59237656764951,6.99780831189845e-05,0.000447426569867488,1.0989773670618
"17287650",-0.647479974128045,6.07433547252619,-5.58544317020507,7.08365139702974e-05,0.00045243236161626,1.08633980150123
"17363320",-0.648488974651302,4.42366218738839,-5.58437668026103,7.09695300559513e-05,0.000452799206139727,1.08439534752527
"17380340",-0.491794981785812,7.66966956041452,-5.57962605726944,7.15652200725096e-05,0.000456114078142984,1.07573208944184
"17497334",-0.666609093931346,10.0156861586633,-5.57699665992287,7.1897168216741e-05,0.000457742757477678,1.0709358512939
"17220018",-0.649580163591407,5.50427840018464,-5.57129629370624,7.26223445120045e-05,0.000461868859842271,1.06053483824703
"17545051",0.561923527406483,10.1911408237472,5.5677483047158,7.30775577176669e-05,0.000464271101046174,1.054058976905
"17356622",-0.540076069500217,7.70856731925023,-5.56695434298121,7.31798318056139e-05,0.000464428360537535,1.05260959894653
"17318780",0.999795413038063,8.72723442179467,5.56624490878897,7.32713439393608e-05,0.00046451705983144,1.05131445715022
"17346781",-0.595179793464784,5.69457922222116,-5.5603339446858,7.40384792247221e-05,0.000468510034389015,1.04052088261519
"17237671",-0.893614632485047,6.32656436481274,-5.56018753363377,7.40575868079448e-05,0.000468510034389015,1.04025347492212
"17301932",0.876578134645317,6.85961381271067,5.55678341624007,7.45033006907329e-05,0.000470528992821817,1.03403535521158
"17534569",0.612259987907449,7.43776265235286,5.55655123381152,7.45338030692547e-05,0.000470528992821817,1.03361118544239
"17370897",0.563896977860758,7.88958085545404,5.5480109334644,7.56648726380988e-05,0.000477166581026158,1.01800423525962
"17438584",0.761620403746154,10.9190581374454,5.54329990697519,7.62964525160308e-05,0.000480643582569443,1.00939105664779
"17279858",-0.786407450398021,5.97215296404718,-5.54120050386562,7.65796778989989e-05,0.00048192106123204,1.00555179280328
"17357514",-0.754688592142152,6.45375409517549,-5.53727010876846,7.71128730546594e-05,0.000484488961119074,0.99836259337971
"17528395",-0.693797538494905,6.49395920398051,-5.53700138655761,7.71494690214649e-05,0.000484488961119074,0.997870993170016
"17375694",0.667534976855639,6.94442829792015,5.53328657810965,7.76572326090963e-05,0.000487166995351933,0.99107417321656
"17255232",0.468376166610593,10.71456260933,5.5286809381574,7.82916088844197e-05,0.000490549348639996,0.982644973776965
"17483471",-0.469443726663213,7.04027813619766,-5.52818557391118,7.83601613501045e-05,0.000490549348639996,0.981738200293936
"17406129",-0.773983781935351,7.97929319247871,-5.52691447983679,7.85363523439119e-05,0.000491139130367825,0.979411294609172
"17513289",-0.799882014262629,8.83088650988223,-5.52033890915891,7.94544426000451e-05,0.00049636242504366,0.967370529106438
"17466507",-0.452663700250389,8.62209568771473,-5.51753897098879,7.9848768136435e-05,0.00049830621865144,0.962241775648797
"17461414",-0.736654198014979,7.25203212272822,-5.51188506419684,8.06512683568246e-05,0.00050279058140035,0.951882232955471
"17347042",-0.834001487367534,8.71259719939984,-5.51113986934272,8.07576654889725e-05,0.000502930534245774,0.950516521270179
"17386396",0.489164093005018,9.46489655026646,5.50772289257766,8.12474125471178e-05,0.000505455086780668,0.944253348309541
"17265340",0.495006468781391,8.35503977247502,5.49855840908452,8.25763024950917e-05,0.000513013906993107,0.927447856605939
"17475193",-0.702296154411535,7.72885944572348,-5.49816613825175,8.26336872389164e-05,0.000513013906993107,0.926728284934805
"17322200",-0.528390777793511,8.60352831084509,-5.49712816836286,8.27857312275876e-05,0.000513425792737554,0.924824164342583
"17542419",-0.777620242647486,7.22695568596596,-5.49352092333549,8.33164022851639e-05,0.000516030334846365,0.918205724233013
"17278110",-0.533601211354678,7.61478933336911,-5.49310403004502,8.33779609633253e-05,0.000516030334846365,0.917440716572223
"17498301",-0.684382009492028,8.0620144703547,-5.48974944591182,8.3875031470509e-05,0.000518175926105405,0.911284178178287
"17299585",-0.738959593121619,6.65200984799476,-5.48935899154794,8.39330882136811e-05,0.000518175926105405,0.910567498996022
"17376124",0.664593229524634,9.36900529112586,5.4890160588162,8.39841135450423e-05,0.000518175926105405,0.909938029732279
"17356339",-0.518068960460953,6.95300781631744,-5.48790279821988,8.41499800120317e-05,0.000518665154580331,0.907894483688956
"17217022",0.503745320609974,6.34962638438085,5.48671937281173,8.43266753278668e-05,0.000519220053329136,0.905721966759041
"17428186",-0.715862973446357,5.78984455944749,-5.48016393465229,8.5312494140393e-05,0.000524750669810159,0.893684341532818
"17497904",0.759748277570304,8.56038499378761,5.47927354895415,8.54473166677133e-05,0.000525040896570534,0.89204892051888
"17506418",-0.4555325281907,8.89095953542701,-5.47859954190009,8.55495228940711e-05,0.000525130319322111,0.890810866993453
"17307203",-0.610435486626555,7.00882370072073,-5.47648357630596,8.58712169186472e-05,0.000526565466284151,0.886923767794542
"17471062",0.590272103058589,7.30650993147886,5.47268580553892,8.64517683692047e-05,0.00052958337862976,0.879945705566044
"17521652",-0.635338673564917,7.18337285427531,-5.4700753543223,8.68531923211267e-05,0.000531498953213351,0.875148170911388
"17423544",-0.698361487404393,7.63770097872984,-5.46865734993806,8.70720615777344e-05,0.000532294613175721,0.872541773083894
"17336228",0.552339562199913,10.1832268526264,5.46414871443833,8.77718019474232e-05,0.000536025347061175,0.864252864667927
"17327465",0.656284381065154,11.1250318386147,5.46236988792681,8.80494875457358e-05,0.000537173604772407,0.860981866860955
"17214368",-0.512956849687635,7.33527286537599,-5.45863016195484,8.86362745119738e-05,0.000540203378027706,0.854103754459503
"17467753",0.665506981292552,10.6720446262295,5.4546080724811,8.92719214662642e-05,0.000543524473073566,0.846704335439393
"17285821",-0.794102540811668,3.14655511897,-5.44834174281683,9.02717381433024e-05,0.000549053790067538,0.835172106542073
"17468633",-0.569807526639602,6.27499062511814,-5.43345095281204,9.26947611640204e-05,0.00056278362061256,0.807747902202015
"17510264",-0.687505811729402,6.3543807171978,-5.43331628571094,9.27169810623596e-05,0.00056278362061256,0.80749975922048
"17377887",0.522272595459693,9.95984715064444,5.42747012004992,9.36869658539721e-05,0.000567704925992091,0.796725170724185
"17424515",-0.568247420874711,5.87297644811611,-5.4272884859884,9.37172712078414e-05,0.000567704925992091,0.796390346704408
"17460275",0.601016574218341,8.10104784609169,5.42519442854232,9.40674006605119e-05,0.000569250300360734,0.7925298626777
"17393036",0.597109471118378,9.19223548099275,5.41892648738995,9.51235854797543e-05,0.000575060949151572,0.780971338253529
"17479875",0.555177355625117,7.29316620616589,5.41754859295259,9.53574224663094e-05,0.000575893465721431,0.778429739435436
"17468511",0.538416608975646,8.59478700320549,5.41004002260042,9.66422481741145e-05,0.000583065164965881,0.764575581342584
"17381306",-0.471546189553986,8.26287723579533,-5.39446284207596,9.9365634267337e-05,0.000598892872128386,0.735811302303485
"17324378",0.480591572215353,8.35628933263585,5.39250730221913,9.97131348094987e-05,0.000600383307179605,0.732198116791006
"17322327",-0.731365226415329,8.16851804965333,-5.39094535607161,9.99916035715938e-05,0.000601455519073713,0.729311816507781
"17284114",-0.595913569658951,10.4592595917453,-5.39032244178947,0.000100102884757909,0.000601520945420896,0.728160655821856
"17359394",0.552440411647795,6.9000043584735,5.38715975676389,0.000100669881273186,0.000604321902512685,0.722315186603735
"17342642",0.682039770765602,9.65627389417782,5.37437492822858,0.000102996249002089,0.000617668195967485,0.698672710142
"17321761",-0.694432800168657,6.28255516751782,-5.3679712969991,0.000104182470926243,0.000624157183319122,0.686823044921825
"17393173",-0.606766755486972,7.04670770833137,-5.36248574367658,0.000105209948813325,0.000629683120220411,0.676668174893839
"17334304",-0.53043652172673,6.41473661375606,-5.35411106562728,0.00010679899384967,0.00063855566083171,0.661157713738621
"17369296",0.472407427322867,8.53890405088642,5.3524189309529,0.000107123092564328,0.000639854882904174,0.658022706911549
"17282980",-0.736124725597453,6.83547497169291,-5.35014875457804,0.000107559515811514,0.000641821772138227,0.653816206344265
"17448467",-0.513584089933806,6.77654378638817,-5.34844401259553,0.000107888456689965,0.00064300816507517,0.650657000329634
"17353747",0.575537810300428,11.2628046258011,5.34800676525826,0.000107972995170359,0.00064300816507517,0.649846640931395
"17344120",0.712896795308432,6.12381642558233,5.34415127764014,0.000108721419272771,0.000646822266994209,0.642700158596883
"17236531",-0.410794956711696,7.67611873029917,-5.33981913599703,0.000109568824644123,0.000651217091709269,0.634667953460353
"17227089",0.515628866420074,7.24839252846947,5.33791304749913,0.000109943850025136,0.000652394250474752,0.631133145012145
"17360873",-0.554734810982822,5.64223835722152,-5.33770595690133,0.000109984675843682,0.000652394250474752,0.630749071900151
"17238097",-0.607173975200356,7.24227801491082,-5.33677334958984,0.000110168725792502,0.000652558472856007,0.629019379446058
"17377778",0.707289018312244,6.5578150842926,5.33646217352753,0.000110230207733313,0.000652558472856007,0.628442221981345
"17502440",0.669710436324253,6.24186366829783,5.33351194140569,0.000110814891797413,0.000654657383918782,0.62296964769849
"17431174",0.631925481983757,8.99483450533325,5.33316798001563,0.000110883268911429,0.000654657383918782,0.622331541485279
"17527373",-0.749830669947928,6.47578540534478,-5.33302062094991,0.000110912576310727,0.000654657383918782,0.622058161154722
"17526707",-0.721821374395068,6.01006861013903,-5.3267216303716,0.000112172922713565,0.000661444862182056,0.61036976787331
"17350611",-0.589805085474474,10.2945698289581,-5.32486465448255,0.000112547320582165,0.000662882972915649,0.606923029988522
"17315167",0.835189880989718,6.81441584229125,5.32441535938678,0.000112638101557024,0.000662882972915649,0.606089028070773
"17505501",0.581178737275668,7.17316656456936,5.32218184240239,0.000113090521730886,0.000664892360833893,0.601942702097466
"17301854",-0.655916755341408,5.97259872844933,-5.30786146875468,0.00011603659239739,0.000680922334869088,0.575343559692612
"17524523",0.476140799553372,10.2434126668976,5.30782425986268,0.00011604435050932,0.000680922334869088,0.575274413696555
"17481087",-0.557502044118096,7.28918103616385,-5.3009131402799,0.000117494741639857,0.000688758314250862,0.562428390723792
"17506800",0.666388745459432,6.79270192180169,5.29361834164788,0.000119046151872618,0.00069717057269683,0.548862830752888
"17423479",0.759238474537224,8.6657876266619,5.29107581568938,0.000119591881035561,0.000699682577425828,0.544133159758546
"17351446",-0.523489883939559,7.04442456093161,-5.28999717186511,0.000119824188287889,0.000700357767836823,0.542126399518773
"17268909",-0.52434971602689,9.80291164978123,-5.28782989417714,0.000120292376269843,0.000702058605129017,0.538093861472555
"17513389",0.741457503019152,8.30140477230768,5.28756580896119,0.00012034955557795,0.000702058605129017,0.53760245280632
"17476247",0.643232023760328,7.08308195818868,5.28477985674699,0.000120954492726391,0.000704901134167126,0.532417843574095
"17516098",-0.518081887237578,8.8683333371747,-5.2816010064544,0.000121648612919525,0.000708257376094143,0.526500895761473
"17260396",0.748186220881721,6.10344658427266,5.27758503519497,0.000122531458456763,0.000712704822926669,0.519024004870765
"17279509",-0.767519459525129,8.13237185483649,-5.27511895746061,0.000123076889380176,0.000715182972140287,0.514431710508079
"17501748",-0.57681398705977,4.9344382190492,-5.27356969780178,0.000123420836998393,0.000716486661295901,0.511546321139617
"17353716",0.523852246755234,6.01671301133041,5.27259883500435,0.000123636886040153,0.000717046064149617,0.509738006521136
"17355538",-0.530610436347907,6.56523891961502,-5.27087529344674,0.000124021401622217,0.000718580480772437,0.506527479870691
"17513311",-0.603021413320671,6.9452672206973,-5.27003591775073,0.000124209113829904,0.000718972754545852,0.504963801569772
"17503937",0.626067769958034,12.0828178433671,5.26530768229534,0.00012527204489646,0.000724425502871324,0.496153934650646
"17333709",0.542361270237214,5.71926412142909,5.26360926771284,0.000125656165310653,0.000725946081365596,0.492988704095865
"17262209",-0.68057967300312,8.9075805218299,-5.26306673336305,0.000125779125378504,0.000725956397054544,0.49197754213556
"17402905",-0.473669918711888,8.73817632838076,-5.26167717574171,0.000126094626596192,0.000727076908506052,0.489387555707035
"17405688",0.500371190371882,8.3681443518931,5.25587040810079,0.000127422004729689,0.000734024259938042,0.478561817575958
"17268493",0.443744211539187,8.52570900522343,5.25091865888214,0.000128565423421158,0.000739899569371907,0.469326874645486
"17353520",-0.494026218976733,6.56885903212536,-5.2473737077381,0.000129390552515446,0.000743933589366639,0.462713759402776
"17305605",-0.605606588978132,5.99835655251912,-5.24542102465431,0.00012984741532402,0.000745844549574501,0.459070372196724
"17329079",0.433565598687052,9.48291513787502,5.24472158377384,0.000130011469394333,0.000746071564311733,0.457765217322409
"17350740",-0.547070109073475,8.19524113370636,-5.24083473160993,0.000130927071109926,0.000750295777629039,0.450511279678912
"17513641",0.543827543992053,9.87341400014456,5.24053455285329,0.000130998060991483,0.000750295777629039,0.449950987142552
"17226369",0.459392874889113,10.0537588576609,5.23685152047274,0.000131872337604334,0.000754581828641417,0.443075609044584
"17541846",-0.526929065372852,7.06187435984389,-5.23472093656021,0.000132380865569073,0.000756768860328547,0.439097546439372
"17347680",-0.576174365386844,9.30721250316284,-5.23149597906429,0.000133154485091497,0.000760289043120925,0.433075108135641
"17411751",-0.600698892938945,4.61953227995129,-5.23109725991762,0.000133250458233512,0.000760289043120925,0.43233043371432
"17548928",0.418423503750134,8.77373357058431,5.22191602816553,0.000135480445134065,0.000771632076038574,0.415177638717728
"17501550",0.56431615426605,8.5340893265852,5.22185226200621,0.000135496068100915,0.000771632076038574,0.415058472280606
"17494386",0.891043376706707,6.40023221655875,5.2186086914371,0.000136293234399441,0.000775434726768329,0.408996228414706
"17451568",-0.465574201367472,9.02815070433913,-5.21798308520078,0.000136447549134259,0.000775576154519304,0.4078268223883
"17271307",-0.527907810010013,4.55461906155354,-5.21694758760219,0.000136703369112802,0.000776293729246251,0.405891128788346
"17272174",-0.469199798139599,6.47876120306481,-5.21419440412843,0.000137385974534369,0.000778767537351262,0.400743873620634
"17267484",-0.664082532215502,6.22055260996355,-5.21414208836337,0.00013739897963283,0.000778767537351262,0.400646057063391
"17542732",-0.540203764798726,4.81927784607118,-5.2078186512694,0.000138980387605581,0.00078684811222897,0.388820486463828
"17326472",0.437733298237235,7.49873759367514,5.20739376505887,0.000139087322792602,0.00078684811222897,0.388025726868763
"17336595",-0.495605587437564,7.12018165392819,-5.20559543439729,0.000139540874830247,0.000788669227460385,0.384661667034864
"17536566",-0.546009218778793,7.22720818043392,-5.20254147917303,0.000140314633660103,0.000792294976680187,0.378947874208452
"17322455",0.537482720375158,7.30866484628384,5.20114583314629,0.00014066972350771,0.000792958230352377,0.376336319608434
"17333672",0.848738482822594,8.13153214473026,5.20103951619126,0.000140696811694972,0.000792958230352377,0.376137368082408
"17543829",0.427080294546251,9.3282526952475,5.19880871645658,0.000141266444091161,0.000793648163347395,0.371962547018322
"17442149",0.412472322108581,9.88369839717669,5.19859539757486,0.000141321040399864,0.000793648163347395,0.371563300997509
"17212778",-0.531425572403154,5.44556152499627,-5.19839222390522,0.000141373060580611,0.000793648163347395,0.371183037605678
"17345321",-0.49278420554649,7.88927491304539,-5.19802461327804,0.000141467233512993,0.000793648163347395,0.370494998549047
"17238210",-0.719988245882113,7.38303817484141,-5.19796857275486,0.00014148159546904,0.000793648163347395,0.370390108784982
"17457745",-0.517293623862296,5.04024405385321,-5.18989936034494,0.000143565475430462,0.000804584437141158,0.355283220897412
"17262551",0.394433884325292,8.23117030173998,5.18195295019015,0.000145648864330568,0.000815497519817228,0.340398625933394
"17469341",0.41218356289029,9.99511275593539,5.17841794000587,0.000146585757329296,0.000819976911447072,0.33377469738192
"17459236",-0.410239281787966,9.01761776801679,-5.17584020801547,0.000147272891334537,0.000823052138045908,0.32894358422282
"17253055",-0.545647244385494,7.93688240318798,-5.1749963308477,0.000147498567015086,0.000823545121143877,0.327361841173959
"17417573",-0.43172592694452,6.23390461508226,-5.1717694980222,0.000148364832641103,0.000827610532916992,0.321312761076849
"17433040",0.431105952008879,11.0740893602313,5.16770545328736,0.000149463388914892,0.00083296294231546,0.313692464765274
"17503208",-0.716628334697852,7.642822327774,-5.16442820502333,0.000150355426060725,0.000836665464543328,0.307546022562594
"17353881",-0.555230838223366,7.00826958497741,-5.16423912168253,0.000150407061477744,0.000836665464543328,0.307191359947502
"17291012",-0.516104977870119,11.0760196592996,-5.15857228449607,0.000151963167363353,0.000844537417137148,0.296560133819628
"17513908",-0.561446996020186,6.06959541469085,-5.15735495403944,0.000152299623924524,0.000845622842383527,0.29427587330988
"17281148",0.439139104107882,8.64820108449348,5.15623281198169,0.00015261045770839,0.000845892848262545,0.292170073526411
"17305789",-0.479089242751202,8.53985040705986,-5.15616003117211,0.00015263064078982,0.000845892848262545,0.292033488683956
"17341161",-0.617709309432713,6.63094391001534,-5.15449502058141,0.000153093129200882,0.000847671845695455,0.28890865830126
"17313008",-0.455188271323937,6.96439894427593,-5.15015094987242,0.000154306651760455,0.000853335449115601,0.28075432127001
"17253235",-0.486023589917988,7.2014774239386,-5.149815153738,0.000154400872448892,0.000853335449115601,0.280123899027616
"17409386",-0.559227640069468,6.99755218552219,-5.14506192847798,0.000155741010669993,0.000859948751081963,0.271198784023309
"17289928",0.528536489016195,7.08990751837815,5.14226562108074,0.000156535055297189,0.00086073992553249,0.26594692002229
"17429310",0.483330284698398,6.75598446803846,5.14219459799908,0.000156555277873591,0.00086073992553249,0.265813516527401
"17466101",-0.423137473952742,7.63677720788102,-5.14214501507507,0.000156569397351464,0.00086073992553249,0.265720383981499
"17417349",0.398175441087402,7.98305651648078,5.14211759959851,0.000156577204886174,0.00086073992553249,0.265668888847727
"17473269",-0.469526910991974,7.32937863021945,-5.14162514618341,0.000156717517525852,0.00086073992553249,0.264743886921011
"17321597",-0.463676673835916,9.18177140311214,-5.14152408266296,0.000156746329286588,0.00086073992553249,0.264554050296581
"17385044",0.639790935317039,5.53938937138908,5.13361437435442,0.000159018444760786,0.000871997670275139,0.249692804265675
"17338371",0.678713321140925,5.20972875758444,5.13337568327536,0.000159087540245489,0.000871997670275139,0.249244222231527
"17315152",0.488103008007057,6.7204251609215,5.12894934605984,0.00016037453346879,0.000878248473502307,0.240924408515134
"17329316",-0.742394431784257,4.49286625496068,-5.12744066023332,0.000160815665564345,0.000879859956526017,0.238088132228618
"17484881",0.405580035225189,9.2381924396265,5.12309763009165,0.000162092601869018,0.00088603720601942,0.229921895661408
"17339604",0.511107014940237,9.19166498285121,5.122510855832,0.000162265931577366,0.000886176113108476,0.228818409236325
"17346774",-0.57215964395108,7.066763742698,-5.12162809095229,0.000162527058265817,0.000886793812450376,0.227158207382558
"17309118",-0.577158256412258,4.93364033412331,-5.11929723888275,0.000163218638672038,0.000889756928375049,0.222774171782038
"17297713",-0.533902004605872,8.97534799405274,-5.11733219241363,0.000163804058419582,0.0008913254889598,0.219077675143398
"17286719",0.555394087614575,8.93195407894142,5.11690440823528,0.000163931791433909,0.0008913254889598,0.218272899973827
"17436629",-0.47527555322416,8.07386073749897,-5.11683438214189,0.00016395271053809,0.0008913254889598,0.218141160331816
"17428803",-0.510895627948612,8.13302193775667,-5.10847709682146,0.00016646934291366,0.000904186612326144,0.202414532001701
"17309785",-0.731659548143416,7.18102666619302,-5.10312735580478,0.000168101361105971,0.000912223962306044,0.192343176123333
"17550450",0.685116986124003,7.50409966256476,5.1006407434959,0.000168865591881755,0.000915541865125423,0.187660774137377
"17235379",-0.419961500917868,8.50796310047615,-5.09901548833619,0.000169367045361379,0.000917430351500926,0.184599956702219
"17231033",0.553042761134419,10.6774886244044,5.09810943487733,0.000169647269189015,0.000918118147887432,0.182893466925164
"17454428",0.537950809792323,7.73462151315266,5.09755229490044,0.000169819820407702,0.000918222512691824,0.181844084387309
"17290997",-0.446140038281172,11.4394691007093,-5.09536673916217,0.000170498469602391,0.000920352528932543,0.177727204453055
"17533031",0.543239800576982,6.77562174317347,5.09529433836817,0.000170520999351548,0.000920352528932543,0.177590815269117
"17456692",0.435436228510929,8.19115412626697,5.09171432324796,0.000171638899619454,0.000924725487255571,0.170845994399801
"17398915",0.59332366677847,7.92880281774278,5.09171107667902,0.000171639916846636,0.000924725487255571,0.170839877122123
"17321227",0.478202786037033,8.28231341543543,5.08990211718095,0.000172207682244322,0.000926950785557709,0.167431193675604
"17433683",0.568549686979893,6.62675760631984,5.08702753180883,0.000173113926313689,0.00093099239905324,0.1620137337456
"17321474",-0.615212877518348,7.44945594047612,-5.08302886777019,0.000174382797607463,0.000936975193243329,0.154476234546046
