"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"17326658",1.32905865337402,10.3085769807308,16.403500000108,1.91564854138529e-10,7.70244994056326e-09,14.2933430201905
"17338747",-1.94589854974111,8.45393045663452,-16.3700802867616,1.96779396181097e-10,7.84422144712463e-09,14.2654932823633
"17520932",-1.48804949347419,8.7562030195309,-16.3555434265097,1.99094781089586e-10,7.84422144712463e-09,14.253362220978
"17507637",-2.26487917657432,7.52240234384299,-16.3479488330154,2.00315990572652e-10,7.84422144712463e-09,14.2470203943134
"17507435",1.70391030764645,8.24691629956149,16.3478735311921,2.00328139110344e-10,7.84422144712463e-09,14.2469574997705
"17470627",1.48845825308241,11.8828654649752,16.3200915858422,2.04864441417448e-10,7.94949515328333e-09,14.2237341431188
"17338403",1.46903596938226,8.73965455662629,16.315224070249,2.05670463822219e-10,7.94949515328333e-09,14.2196614124454
"17473856",-1.6276225312122,7.32073455020274,-16.2431306325886,2.18013920325694e-10,8.26693670209548e-09,14.1592030263224
"17272437",1.6117979946608,9.37593653517267,16.2382848895448,2.18871512086225e-10,8.26693670209548e-09,14.1551301250741
"17291057",-2.08760145689128,6.98893686041308,-16.2321189147619,2.19967973425103e-10,8.26693670209548e-09,14.1499458731195
"17274620",3.41241964444025,10.7374801554693,16.2215736884572,2.21856803518084e-10,8.26693670209548e-09,14.1410752507769
"17405082",4.62612113356682,7.89697998410463,16.2176323004878,2.22567217906408e-10,8.26693670209548e-09,14.1377583476984
"17270082",-1.4147867957548,7.1914905601694,-16.2122563441435,2.23540128569327e-10,8.26693670209548e-09,14.1332329305754
"17227348",-1.59100051762757,8.52360279979417,-16.2122426929567,2.23542604863874e-10,8.26693670209548e-09,14.13322143734
"17502583",-1.51961792715361,9.56982991956195,-16.1861775708501,2.28324668427879e-10,8.39198213835231e-09,14.1112597467792
"17344558",2.33175252702964,7.96952055659004,16.1736222287734,2.30667063153475e-10,8.42638033751506e-09,14.1006689283608
"17279608",-1.83248624302098,7.19050159804599,-16.0725498475538,2.50486254461466e-10,9.09492818471904e-09,14.0151241768325
"17494408",3.13830200914145,5.38975151256231,15.9931908793626,2.6732203851395e-10,9.64774899239202e-09,13.9475967519016
"17511259",1.62073853304302,8.92217092605922,15.9804463574047,2.70136630154111e-10,9.69094940870225e-09,13.9367225676945
